FBID	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	logCPM_RepVsCs	LR_RepVsCs	PValue_RepVsCs
CG10553	2.41126295866616	0.0560778334068693	5.89484889740043	0.0151852323500915	1.10593649269548	0.0560778334068693	1.20605681644117	0.272114467740772
CG10555	-0.709335811133657	5.45995469006789	7.15188294920961	0.00748853257421968	-0.431768633953973	5.45995469006789	2.67279555025409	0.102076582636206
CG10560	2.65337810692045	0.608331100474252	7.7346345507434	0.00541715261271932	1.3284327120833	0.608331100474252	1.94630987225966	0.162985052714202
CG10562	2.14694774098488	0.59535405024727	7.25983831533316	0.00705136391725913	1.2662915143644	0.59535405024727	2.47339339171879	0.115787703160768
CG10565	0.615451639641425	7.00323934946734	5.25174657772621	0.0219247534230261	0.646725994566781	7.00323934946734	5.79317418283227	0.0160885144252605
CG10576	0.0133098757277956	9.0952814968663	0.00204915065285149	0.963894056047892	0.121066964139304	9.0952814968663	0.169496297221698	0.680559852726665
CG10581	-1.73330591039149	0.724972467558659	4.90283244411432	0.0268126824367753	-0.924358867232312	0.724972467558659	1.49497482079345	0.221446189712169
CG10584	-1.21148230214386	1.86443281220912	5.52511716420259	0.0187453475603031	-0.459185153058051	1.86443281220912	0.83763658411613	0.360073584900687
CG10585	-0.394709704319968	3.71880930651506	1.79849133410764	0.179894992288424	-0.143066316726934	3.71880930651506	0.2383277463383	0.625416521801324
CG10600	-0.412946341711702	7.35866491844813	1.0471259279484	0.306169941219811	0.251081511815502	7.35866491844813	0.388320579055744	0.533183500174372
CG10602	-0.48765359511188	6.32026467915362	2.64047379908555	0.104172472383119	0.0575368412408948	6.32026467915362	0.0370377371820609	0.847388234947639
CG10616	-1.09146702047824	5.04414485745121	15.3209094403012	9.07069383627444e-05	-0.68665414707903	5.04414485745121	6.17934840900217	0.012924986546459
CG10621	3.12290056772096	0.970313367862386	15.8543339005455	6.84096843656142e-05	2.53397186078238	0.970313367862386	10.3932779624075	0.00126474896067561
CG10623	0.213427397367721	1.60823609338782	0.172695171691607	0.677727547606562	-0.0964070543475008	1.60823609338782	0.0344292094882688	0.852796806624479
CG10628	-0.707430015999654	2.71315423792493	3.48837482924999	0.061801227724176	-0.411175011378806	2.71315423792493	1.19696488980467	0.273929143953139
CG10631	-0.45186383272132	5.07140567497852	1.30824098033458	0.252713382545294	-0.242465045901581	5.07140567497852	0.378088722816406	0.538627898589215
CG10638	-0.378447884109531	7.80667055943395	0.710324883985322	0.399335979386455	-1.00376815310057	7.80667055943395	4.90983618784344	0.0267041735960129
CG10639	-0.410534062383333	3.51733755028885	1.56997314371788	0.210210913935593	0.358874160786473	3.51733755028885	1.23320865637846	0.266783937132856
CG10646	-1.31594743650685	2.88357441587259	10.9493713982892	0.000936353756409054	-0.616161144020128	2.88357441587259	2.52055326591165	0.112371152659633
CG10650	2.49578956713843	0.160998611991769	6.68870046384791	0.00970259071894079	1.36931576461796	0.160998611991769	1.97286579482311	0.160144002303783
CG10654	-1.27081381789965	4.4873240944288	19.6547191247084	9.27739033435679e-06	-0.663147670225971	4.4873240944288	5.5409246510081	0.0185767647987466
CG10657	1.17964387698125	1.37867549464324	3.47828956814535	0.0621789778580999	-0.262218572445084	1.37867549464324	0.162321400500956	0.687028190986398
CG10660	1.11586603803479	1.05886096499243	3.24355057372835	0.0717050865491728	-0.244555675036306	1.05886096499243	0.144173924504265	0.704166326758015
CG10669	-0.692066283025265	2.6100301480138	2.93294087270784	0.0867892646837308	-0.273935009453193	2.6100301480138	0.469523858329509	0.493206297547408
CG10671	-0.850182932395103	5.70892571462661	9.03162582498035	0.00265348377069644	-0.511579134382891	5.70892571462661	3.30795283169155	0.0689453305028388
CG10672	-1.69915545826253	3.41954198175459	26.1544475359769	3.15170347542287e-07	-1.03091680715416	3.41954198175459	10.1754017840357	0.00142326680278994
CG10674	-0.844634468324509	4.75694039359389	8.26069924822896	0.00405125205752014	-0.954003117737511	4.75694039359389	10.4530778548463	0.0012244526026167
CG10681	-1.05155454539242	2.32525362696325	6.69563272030272	0.00966493628698658	-0.651550783692588	2.32525362696325	2.64520948803381	0.103862464944479
CG10702	-1.73824712315164	2.4920793779305	17.8524619428544	2.38710233699146e-05	-0.295548937012599	2.4920793779305	0.584967635450345	0.44437172740066
CG10721	0.015399043653008	2.08501915742413	0.00113168575515665	0.97316379639508	-0.554091237215869	2.08501915742413	1.40752602408474	0.235467521821574
CG10731	-0.919314233715834	1.93438056863304	3.71950015588374	0.0537804683220216	-0.898329002447166	1.93438056863304	3.53708058153224	0.0600109994982024
CG10737	-0.346766007808814	5.50682328544017	1.62212711924361	0.202795446080132	0.091776723397085	5.50682328544017	0.114405347530845	0.735183392969504
CG10738	0.549623548501315	0.712840810048617	0.593490978771459	0.441072345072757	0.919676172086214	0.712840810048617	1.67657903932409	0.195379638559864
CG1074	-0.442560141831414	3.67372553054518	2.00850198133008	0.156419703728598	-0.186810006077906	3.67372553054518	0.361043678198234	0.547927173972584
CG10747	-1.01358746435793	1.11451173590841	2.82089392743479	0.0930445710230056	-0.686831312085756	1.11451173590841	1.32492339828767	0.249710362464361
CG10754	-1.07133354434045	4.15843952923634	13.8265222714803	0.000200486098908505	-0.156065298440221	4.15843952923634	0.307720472698905	0.579082374583313
CG10764	3.06852570445082	3.00043493175435	23.601850649012	1.18473519122182e-06	0.68162033051666	3.00043493175435	1.24914981240526	0.263714920639105
CG10778	-0.758962457678937	3.63270948559154	6.32518406162045	0.0119035131701811	-0.356423616250774	3.63270948559154	1.42366096612172	0.232801764692273
CG10795	-1.06856293375041	3.33795377456144	11.0287477738846	0.00089709726376287	-1.57127347007349	3.33795377456144	22.635936663816	1.95788044245443e-06
CG10809	-1.01329993756116	4.14205608547901	12.747547893874	0.000356476203198436	-0.413441778449547	4.14205608547901	2.19172209180472	0.138754105568368
CG10863	-0.259248963167785	6.25165286867979	1.00904710060251	0.315131232470593	-0.646379569332573	6.25165286867979	6.20190171204514	0.0127613127924379
CG10866	-1.53643165527713	3.02930415545801	16.5218876643467	4.80917067380831e-05	-0.678253349782692	3.02930415545801	3.43546670275486	0.0638105541404445
CG10874	-1.24372940030204	4.86427416134705	17.2556452869679	3.26725332975743e-05	-0.182168806213881	4.86427416134705	0.387745341497339	0.533486933127544
CG10877	1.22378925319497	2.29854038280072	8.94172331403485	0.00278729632192997	0.844007410347401	2.29854038280072	4.18107993124556	0.0408776453658183
CG10880	-1.54176482223931	2.70549333454349	16.9021537542909	3.93569013178024e-05	-0.528518900084289	2.70549333454349	2.16550402878241	0.141138338774655
CG10889	-0.666916071105491	4.3874772170276	5.95778087784192	0.0146524722773504	-0.287639038137744	4.3874772170276	1.12501256617751	0.288841673300484
CG10898	-1.49945886768124	3.87457424816682	22.2962800640201	2.33658809165048e-06	-0.788293012889579	3.87457424816682	6.47014392508478	0.0109701647828083
CG1090	4.07305045604233	1.88218635523142	41.4301862109331	1.22156438033538e-10	0.145648797243429	1.88218635523142	0.0439407028387584	0.833963973706066
CG10903	0.01115991468218	3.12563929008128	0.000788997304198347	0.9775910909155	-0.327959047806609	3.12563929008128	0.670279542570448	0.412954162759911
CG10904	-0.853223277109911	3.86308679512647	8.38245311213887	0.00378860726376891	-0.592798577028489	3.86308679512647	4.09666495317566	0.0429678908079356
CG10907	-0.750355109794325	3.5162652238576	5.95253687486455	0.0146961218681293	-0.149573400509529	3.5162652238576	0.244166274902248	0.621213072977776
CG10914	-0.781326591382619	3.34803097010709	5.91681752545083	0.0149970234589654	-0.576429638986446	3.34803097010709	3.24984794397072	0.0714300839381938
CG10915	-0.979674371920929	5.81535212894562	11.1070528308175	0.000860000444597338	-0.299221725841169	5.81535212894562	1.05945338149863	0.303339889054512
CG10916	-0.63736713261145	6.29689972715736	5.92415733016597	0.0149346788828938	-1.175429256441	6.29689972715736	19.6641788162179	9.23157543722592e-06
CG1092	-1.63843217162745	7.3167695319515	31.2430598728521	2.27659903039865e-08	-0.953164062639584	7.3167695319515	10.9495077640566	0.000936284846942797
CG10924	1.42129222561713	0.538260956185872	3.77512140112304	0.0520201258144454	0.787265539883847	0.538260956185872	1.12363179165079	0.289137777133016
CG10927	-1.03292667163267	1.6249585736639	4.09745080114854	0.0429479222021143	-0.797970115957271	1.6249585736639	2.48185153900293	0.11516660591319
CG10932	-1.37076896195421	2.81278656577477	14.0036466204577	0.000182456430905291	-1.21224261482833	2.81278656577477	11.046859156198	0.000888375716144406
CG10933	0.552740583236799	2.23370557034807	1.32906020164377	0.248972477703488	1.07295660323713	2.23370557034807	5.04182910165083	0.024742351995935
CG10936	-0.542340834658452	1.33436323464341	0.940155462115947	0.33223786398731	0.885632426602002	1.33436323464341	2.73213408282053	0.0983477891963104
CG10939	0.44952578337836	1.72522794868335	0.787482387572625	0.374862483465793	0.500350136670068	1.72522794868335	0.972338930926757	0.324097548235512
CG10948	-0.767193941923223	3.48968260888298	5.84044821781788	0.0156618364421005	-0.25493117626571	3.48968260888298	0.66220251176297	0.415783449040311
CG10949	-0.0607936565433196	2.39720632250016	0.0211252895985166	0.884438159583735	0.279377787671955	2.39720632250016	0.451311931090603	0.50171259677722
CG10958	-0.0379435365138633	1.16293320794649	0.00416669889401788	0.948532318088041	-0.0230989300314638	1.16293320794649	0.00153577917118142	0.968739688877762
CG10960	0.898543862776584	1.79006723610168	3.4483957208405	0.0633131950771325	0.0512158278004405	1.79006723610168	0.0107112815687626	0.917569862472635
CG10973	0.22722375982393	4.98686713588063	0.518562850814236	0.471455373543281	-0.180885265014527	4.98686713588063	0.326295926173131	0.56784836443823
CG10979	-0.932043426484624	6.54205761124614	12.4567727409766	0.000416478911795724	-0.134062956867191	6.54205761124614	0.263340895981349	0.60783414907119
CG10984	-0.168922946060656	4.48418626318547	0.37983095153171	0.53769372210497	-0.0637607338837209	4.48418626318547	0.0541494491794552	0.815994103605766
CG11000	0.632086923399651	2.3929377183226	1.63755567382117	0.200661169558681	0.616446873521687	2.3929377183226	1.55126188360876	0.212949249337068
CG11007	-1.66286255676562	3.89699528815898	26.088479790926	3.26124038081532e-07	-0.71465629023518	3.89699528815898	5.15340602426666	0.0232008214055302
CG1103	-1.35694594999185	4.71024268807038	21.8234877061286	2.98918435871625e-06	-0.598093167121966	4.71024268807038	4.42003196160329	0.035519371054719
CG11030	1.05878097720501	6.41052976320321	14.1542092529173	0.000168419867803928	0.538097288426022	6.41052976320321	3.69754433374899	0.0544926122646649
CG11035	-0.27444978408385	3.32080006106111	0.650679513453442	0.419869840507595	-0.123038358943436	3.32080006106111	0.131215594688271	0.717174983363524
CG1105	-1.08187367494616	3.81960941250017	13.4748402018353	0.000241783781592162	-0.809965456091457	3.81960941250017	7.66765068524395	0.00562196084688518
CG11050	0.373156351000127	5.221253397228	1.60575468250526	0.205089591120384	0.424312006110533	5.221253397228	2.07354631280455	0.149872673193578
CG11070	-0.863100734945146	5.15866783393877	7.88195197568362	0.00499305586671414	-0.354197758965931	5.15866783393877	1.35079674661936	0.245138876788031
CG11073	3.67727749275913	0.564106187451933	14.1091553521738	0.000172502124681834	2.25456290628785	0.564106187451933	5.28368108195738	0.0215261908655874
CG11076	-0.297453652494514	6.45674446647211	1.15210879053001	0.283108140672972	-0.544569916673569	6.45674446647211	3.83665124726192	0.0501435766431385
CG11077	-1.30598570714332	5.5722001583895	23.9120847474024	1.00836776585824e-06	-1.07482481289251	5.5722001583895	16.3869607303571	5.16392511019227e-05
CG11089	-0.372133249291322	4.56906571090516	1.3988190824538	0.236921394797768	0.195243048548724	4.56906571090516	0.389540881448571	0.532540832672658
CG1109	-0.45610106889899	5.78117716370122	3.13324159178866	0.0767110678085971	0.0413409428446482	5.78117716370122	0.0259788498995448	0.871951980998064
CG11095	-1.96059159444789	1.18647091905143	8.35964751938424	0.00383644977749999	-0.72735264605096	1.18647091905143	1.28881114638254	0.256267156862856
CG11103	-1.48886944955695	1.84999086538166	9.58435827840328	0.00196242016234337	-0.884325869988468	1.84999086538166	3.56480662031726	0.059016614272435
CG11109	-0.736852522732737	3.77169544463181	6.38503660811541	0.0115086387640438	-0.669647859492612	3.77169544463181	5.27263699482269	0.0216631723291502
CG11110	-1.5750264940677	2.19977530053065	11.6600933414325	0.000638551369580837	-0.891218070960693	2.19977530053065	3.9546034071763	0.0467433314890877
CG11122	-0.550034500340529	6.46115345308462	4.04826890185622	0.044216665159407	-0.316145940641654	6.46115345308462	1.34389532827522	0.246348185723242
CG11123	-0.549030258749023	4.03984778384637	3.64413872023452	0.0562668991897088	-0.171872825186547	4.03984778384637	0.362377141021598	0.547188987140729
CG11125	-1.43541941293731	4.05148056073577	21.5588821222696	3.43129848491121e-06	-0.441581754094414	4.05148056073577	2.17067927789903	0.14066408838479
CG11127	-1.48351774459607	3.77413808704547	24.1113689923888	9.09219153772231e-07	-0.475610782367867	3.77413808704547	2.66179950694117	0.102784390959084
CG11134	-0.316702517391516	2.29766777669157	0.406835508837325	0.523580061762357	-0.555690237854379	2.29766777669157	1.23186220468565	0.267045189061897
CG11137	-0.533096518246607	5.96167351114891	4.37067613651853	0.0365624814937168	-0.399222600924328	5.96167351114891	2.45788277990508	0.116936307176908
CG11138	0.197187085426818	7.56700475001568	0.271281621655646	0.602473342618872	0.15574389817453	7.56700475001568	0.169242377903856	0.680786009898183
CG11141	-0.9512365777399	4.61647777091434	9.86307413012132	0.00168629102318576	-0.396784858932753	4.61647777091434	1.75644754683505	0.185068234688074
CG11151	0.188651289214284	5.70539582625395	0.480265021096585	0.488302297482342	0.381727621323575	5.70539582625395	1.96477011338661	0.161004080892383
CG11155	-0.251818900341849	2.43816138086207	0.400587072488576	0.526786223877885	-1.10970547196168	2.43816138086207	7.22824424087425	0.00717653606056593
CG11158	0.0376868977981358	1.38971843032308	0.00496956388528114	0.943799573604988	0.0355672554851815	1.38971843032308	0.00439991687762653	0.947113611099589
CG1116	-1.40615247353084	4.33419744784977	23.9568463610993	9.85193251405016e-07	-0.664748028653514	4.33419744784977	5.60820229313154	0.0178765938007989
CG11164	-1.01348823560691	2.95083557020199	8.32601429968182	0.00390813103909318	-0.715003063786435	2.95083557020199	4.2212957141378	0.0399196658047927
CG11168	-1.03044121668158	4.00169371463555	9.41857851047065	0.00214797966733443	-0.377000557744388	4.00169371463555	1.30074709908825	0.254076802458718
CG11170	-1.12518224337343	2.90615801158475	9.85624287728043	0.00169256412171392	-0.401681803800569	2.90615801158475	1.32163579587821	0.250298687379366
CG11178	-0.632737448879069	5.59292403457105	5.84857826001523	0.015589641097243	0.0589707799052467	5.59292403457105	0.0516326846231046	0.820246249825081
CG11180	0.101252889632955	5.25362910337402	0.096021688983285	0.756657029143177	0.0102452394703265	5.25362910337402	0.000981273429786711	0.97501012642944
CG11190	-0.394038791611503	5.34102808107671	1.91383187329744	0.166538228518024	-0.267808342355688	5.34102808107671	0.88582914601067	0.346610078106369
CG11200	-1.53079148775881	4.33305025673067	28.0162118309755	1.20303362039776e-07	-0.493691825567165	4.33305025673067	3.11232898021711	0.0777017786600373
CG11208	-1.23505811798082	5.2910157952819	20.6231642440694	5.59154592990915e-06	-0.387156173911961	5.2910157952819	2.10544659770502	0.146775485025517
CG11210	-0.256038494892865	6.25337894321681	0.845441845325126	0.35784502399456	-0.4180090678117	6.25337894321681	2.24384567574157	0.134146981113534
CG11241	0.0283452837161762	2.38281752998809	0.00503340942139452	0.943440314977178	-0.133170719480379	2.38281752998809	0.10947100739351	0.74074719183558
CG11247	-0.729794851095563	5.60055215148407	7.143277955443	0.00752454929535984	-0.437923851107717	5.60055215148407	2.59526479304104	0.107183524744757
CG11248	-0.198894505148214	4.64819107487211	0.398750236716637	0.527735393396169	-0.0721027251653901	4.64819107487211	0.0524696133904641	0.81882036557587
CG11249	-1.31685032971657	1.76880808938209	6.06967295636465	0.0137522421991561	-0.836304526795749	1.76880808938209	2.54014565537652	0.110984547737472
CG11257	-1.18063368595625	2.41876455288743	9.03912718284383	0.00264261776158746	-1.03468447733061	2.41876455288743	6.99093886060245	0.00819233707276094
CG11261	-0.314116883877	4.54399773793438	1.09091375996115	0.296268837876837	-0.0865312934900346	4.54399773793438	0.0831665399725523	0.773051210160535
CG11267	-0.481184328552956	7.72732629813225	2.96464261800708	0.0851032614847658	-0.266833045821593	7.72732629813225	0.914837557670083	0.338834122057407
CG11279	-0.648483923662477	3.47445748575038	3.65058393561208	0.0560495570240765	-0.473548228914841	3.47445748575038	1.95889042543076	0.161632035188259
CG11284	0.556097069607362	7.02375574685656	4.24926726519789	0.039267269356827	0.00227662517433905	7.02375574685656	7.14167471187466e-05	0.993257283115558
CG11289	-0.565063864497389	2.90660368201325	2.00289355941545	0.156999248044753	-1.86080703214451	2.90660368201325	19.4098326397088	1.05462681630058e-05
CG1129	-0.202141319070311	6.93985967316948	0.596294068584811	0.439995510452508	-0.378080242223719	6.93985967316948	2.0786030123142	0.149376832517341
CG11306	-0.739417862926649	7.14609284300558	7.23041066658555	0.00716788087394246	-0.533702163478571	7.14609284300558	3.78782485856658	0.0516266968715588
CG11307	-1.35759222933549	3.89637514991651	20.0392010301083	7.58707651260534e-06	-0.739413481373858	3.89637514991651	6.19523542547761	0.0128094683658948
CG11309	-0.701081797047338	3.69766326848775	4.00111850085746	0.0454700799764523	-0.5982190355898	3.69766326848775	2.91981104297449	0.0874981095866848
CG11321	1.47751237305251	2.77762799249725	6.86487358217598	0.00879064667599653	1.19778201982316	2.77762799249725	4.52902813406615	0.0333245376389855
CG11334	-1.23084209466781	5.56744279288139	14.8547484434167	0.000116115377525942	-0.229799696908178	5.56744279288139	0.537238251321867	0.463579543650052
CG11342	-0.716071811710805	2.09608271264382	2.48323552773988	0.115065327537797	-0.465787878539742	2.09608271264382	1.06452318294751	0.302185814212776
CG11357	0.475995819133795	8.43572342786316	2.78873188281899	0.0949293228998693	0.0847489453643466	8.43572342786316	0.08871613248877	0.765815716239279
CG11360	-0.635065750532829	6.10911173784258	5.54354000207646	0.0185490241072215	-0.503076625074567	6.10911173784258	3.48960616927342	0.0617552747610955
CG11367	-0.40911200474817	3.73852457052115	1.73859806845518	0.187316558806532	-0.0541155203997229	3.73852457052115	0.0308029354520465	0.860680759701072
CG11377	-0.11679056206742	5.86719821010789	0.180988799629741	0.670524855318876	0.0509921615364513	5.86719821010789	0.0345379725635144	0.852567140245531
CG11382	4.44619824065765	3.87832295464694	125.76174405321	3.46707178433134e-29	0.521552523441123	3.87832295464694	1.63539284152898	0.200958762429351
CG11388	-1.0957709921763	5.82507443695956	17.0662577323101	3.60980047959722e-05	-0.312021033932591	5.82507443695956	1.42476721522426	0.232620333807162
CG11391	0.203469297633094	1.43470578741026	0.0757257451994846	0.783175560862882	2.2066796578704	1.43470578741026	8.97937165081127	0.00273044526966671
CG11396	-1.10506271635663	3.36313820761668	10.7784354743939	0.00102689441980862	-0.656161363707831	3.36313820761668	3.90633953355621	0.0481042647488999
CG11398	-0.889598163999861	2.03527516267255	3.78116345982786	0.0518326078301761	-0.436679964099063	2.03527516267255	0.938448451573687	0.332677179878659
CG11399	-0.463335243744859	5.45986670925624	3.07623596318594	0.0794441869202567	-0.14240076499736	5.45986670925624	0.292637540193272	0.588535269116217
CG11400	-1.02228501343053	2.74784858552442	5.57952210417902	0.018171680651828	-0.150365705595002	2.74784858552442	0.126720856958702	0.721856493407271
CG11403	-0.886561033642537	3.76493850602283	8.19136691659196	0.00420901981594508	-0.251774653899063	3.76493850602283	0.682525727316865	0.408718353506958
CG11407	2.56945708501605	0.92219512482073	9.90500462481493	0.00164829914660971	1.28813687358019	0.92219512482073	2.47820131221285	0.115434196604956
CG11409	2.54430775861034	0.594854172774961	10.2977778533494	0.0013319050123438	1.5414253559818	0.594854172774961	3.68462252019916	0.0549164009468239
CG11412	0.0613946399921267	5.91809308975428	0.0590460152226555	0.808010155174998	0.34741872510526	5.91809308975428	1.8911190864074	0.169075753799928
CG11414	-0.703245747467964	5.95122990501264	7.73916682208516	0.00540357273243214	-0.223238115621421	5.95122990501264	0.79008478491847	0.374074489635118
CG11417	0.738492885056146	5.11367880941251	7.27310878634301	0.00699945512396942	0.779251793320487	5.11367880941251	8.08371148342462	0.00446648764831061
CG1142	-0.442473503742659	4.47083006741981	2.40071795262437	0.121279578408698	-0.13731193273855	4.47083006741981	0.233186034954776	0.629171428886083
CG1143	1.10636044424101	2.2541057467634	4.55131227221585	0.0328935270192529	0.285601308781257	2.2541057467634	0.298227773809695	0.58499558632274
CG11447	-0.362831558853277	2.28499929011179	0.787366452637439	0.374897642174002	-0.489772219695485	2.28499929011179	1.41293690663169	0.234569461268251
CG11448	-0.51592920722812	6.83757460329575	3.90756618655895	0.048069163005749	0.206673960913158	6.83757460329575	0.632211657239253	0.426545222237948
CG11453	2.19878286547963	0.354253021893182	4.92227836054432	0.0265125316276998	0.908946221056247	0.354253021893182	0.833891875325956	0.361149561477782
CG11456	-0.651868292483883	1.17589020994689	1.2651556656926	0.260677444824379	-0.425732181346215	1.17589020994689	0.545707518971596	0.460076923295262
CG11470	3.37127841081145	0.477254067877675	14.9772998778721	0.000108812291762406	1.89058355149696	0.477254067877675	4.52550512311541	0.0333932164320429
CG11474	-0.468640296937839	3.25011736978154	1.59208655157049	0.207028276961991	-0.68792651778425	3.25011736978154	3.3754451168659	0.06617470198107
CG11486	-0.0377616722622055	8.17618105554799	0.0122157203040842	0.91199322265869	0.438941420018167	8.17618105554799	1.64517823568008	0.199616471588963
CG11504	-0.944045395872106	4.24018889436675	6.88558707650677	0.00868935234478298	-0.0448358211990701	4.24018889436675	0.0160426910770894	0.899209707764461
CG11505	-0.370382983850354	9.4078004176497	1.49197231687322	0.221910695750326	-0.28269961322938	9.4078004176497	0.870156496448516	0.350911987457004
CG11523	-0.517723052315075	4.47262090072155	3.61466563673567	0.0572722332890579	-0.497938064545053	4.47262090072155	3.33660570513977	0.0677542438391448
CG11534	-1.26943275722584	2.09104898535398	7.81886324164301	0.0051703706282115	-0.449583286960188	2.09104898535398	1.04535993892555	0.306578160121677
CG11537	-0.738517583031923	7.02559925455928	7.60946564317385	0.00580626877047742	-0.422728135300627	7.02559925455928	2.51367223910259	0.112862658154199
CG11539	-0.186254783763829	2.01227609751831	0.175723914868171	0.675074090680705	-0.32556489533531	2.01227609751831	0.528714199164059	0.467147938984463
CG11550	0.406745822461386	1.74181318147349	0.636395889228245	0.42501891916357	0.109804174221913	1.74181318147349	0.0454875647856898	0.831110023451076
CG11555	-0.798831381897977	4.60842391494868	8.13280824895542	0.00434713640390421	-0.258612732793739	4.60842391494868	0.871024747484368	0.350671771387394
CG11560	-1.37023052740874	2.4635832846667	12.0603002603044	0.00051506995358905	-0.489945506866583	2.4635832846667	1.65880107340407	0.197765278284518
CG11562	-1.6632152965554	5.00001622422027	29.1829509840997	6.58561505982273e-08	-0.363066682254767	5.00001622422027	1.48924506541229	0.222333629150554
CG11563	0.123851787389823	4.18729003172493	0.163324288578403	0.686114185275692	0.228471549720758	4.18729003172493	0.555707375123346	0.455994995563948
CG11576	0.376001421186222	3.97386426182469	1.3883602149463	0.238682215329414	0.174690420412268	3.97386426182469	0.297693221675623	0.585332190531283
CG11577	-0.878369495348511	5.36546575643455	9.37493979765741	0.00219971930309765	-0.834188668722273	5.36546575643455	8.46025052541723	0.00362991854784831
CG11583	0.131599627318117	6.35397934990087	0.190341972105031	0.662632149421777	0.190354515912184	6.35397934990087	0.398037733306065	0.528104396933627
CG11586	-1.38093460537952	4.12735818315679	22.1270625578047	2.55186803867288e-06	-0.63094892069212	4.12735818315679	4.84653131748444	0.0277017859462996
CG11590	-1.49026101124396	3.99096573055564	23.476839125247	1.26426615008581e-06	-0.915499064113584	3.99096573055564	9.21823598727072	0.00239616307237535
CG11593	-1.14499889787314	6.07523938236157	19.3459958261726	1.09047668968478e-05	-0.468477244252153	6.07523938236157	3.32614771491852	0.0681864073440328
CG11594	-1.76485846416632	1.27485551568807	7.88146922481736	0.00499438886986478	-0.921634529456797	1.27485551568807	2.32226594061789	0.127534125434032
CG11596	0.468632115757182	5.89802925121136	2.83509383818217	0.0922254137755184	-0.256460988168694	5.89802925121136	0.84438667017908	0.35814518725752
CG11600	1.55046084109027	0.678985073286515	3.55126209169782	0.0595001772486193	1.98450126757115	0.678985073286515	5.80675009572506	0.0159647710525753
CG11601	-1.45948571603347	4.42835635521598	26.2810157200253	2.95175997843483e-07	-0.357270954646286	4.42835635521598	1.68131337557769	0.19475002718067
CG1161	-0.971601847454172	6.44973465501591	14.5639309982509	0.000135483220112687	-0.115181990494505	6.44973465501591	0.20973129124306	0.646978096705961
CG11638	2.47649961157275	4.84201493984192	44.141942402628	3.05406365926069e-11	0.285173796646393	4.84201493984192	0.621067275343347	0.430650956120205
CG11652	-0.644861899434612	5.15600855985353	2.07415187866761	0.149813195753206	-0.649894728322655	5.15600855985353	2.10453414032884	0.146863064987952
CG11655	0.283436211759664	4.05821768877375	1.02075924250424	0.312338982378578	-0.0590275759652603	4.05821768877375	0.0436388689161218	0.834526941480732
CG11658	1.06139237711444	2.04166037215925	4.92142451941443	0.0265256372132867	0.430912375608704	2.04166037215925	0.792836327770969	0.373243857904457
CG11665	-0.291620754285801	6.2010218464974	1.04360859093799	0.306983691781177	-0.13744326267047	6.2010218464974	0.232228286069077	0.629876487786869
CG11671	1.66094244186846	1.32477540116122	4.74230668501935	0.0294295866299078	1.03957868983001	1.32477540116122	1.86000041210563	0.172624752700079
CG11679	-0.925795571085381	2.25391662883621	5.07776919180981	0.0242345317601224	-0.753854764871949	2.25391662883621	3.39516282117175	0.065387907288248
CG11686	0.996333862035409	2.21995544486425	5.71977907930138	0.0167748409831138	-0.0382771936886573	2.21995544486425	0.00799222175507963	0.92876463792486
CG11695	-0.726296075847129	3.61657975271784	3.65436821290515	0.0559223607644632	-0.0458795516567909	3.61657975271784	0.0149519390833106	0.902678758197954
CG11696	-0.581752915796455	4.14025521776489	3.68266317714466	0.0549809647253256	-0.0362757366138554	4.14025521776489	0.0145945522604443	0.903843180979711
CG11699	-0.797285257110971	5.07260484177849	8.34839151156821	0.00386028916842994	-0.415489165063083	5.07260484177849	2.29897360582427	0.129459521571251
CG11700	0.312132988102818	4.30175066020411	0.734911512396437	0.391295793948529	-0.0321096363087594	4.30175066020411	0.00772951940518851	0.929942100121273
CG11710	0.234815357578135	4.22103072289418	0.450050530036989	0.502310959430387	-0.0479909163915447	4.22103072289418	0.0186747115106485	0.891303146281536
CG1172	-0.160836905415385	5.59334440338014	0.393193859719392	0.530625333123859	0.0258494241103837	5.59334440338014	0.01017446126815	0.919654821448419
CG11722	-0.464097572115855	2.34578651358956	1.33501117972415	0.24791567654126	-0.114912824892326	2.34578651358956	0.083341141893911	0.772819642095825
CG11723	-0.936522113480203	4.29159013816235	11.1264759785901	0.000851041273809533	-0.81583571491956	4.29159013816235	8.47755043489655	0.00359555929281739
CG11737	-1.59243052927404	4.22743810849122	25.6907031251046	4.00753007681086e-07	-0.538674184132994	4.22743810849122	3.14146663063787	0.076325146233169
CG11739	1.44354976143448	4.80122185868672	17.6074769039415	2.71518734459047e-05	-0.362739926807327	4.80122185868672	1.11437015291546	0.291133943381184
CG11752	-0.919687789190134	2.73630913601641	6.22086046734999	0.0126253738743054	-0.593326707567746	2.73630913601641	2.64144188384552	0.10410901735872
CG11753	-1.19297198117126	4.7733626429351	15.4938780710802	8.2772898208925e-05	-0.433454040402902	4.7733626429351	2.11949929297029	0.145434083534491
CG11755	-1.28193132276541	1.84469994357646	7.29141324930412	0.00692849521223929	-0.66240835572977	1.84469994357646	2.04926531485969	0.152279658297741
CG11771	-0.464359878574197	5.9036052110773	3.10052657298978	0.0782669746106111	-0.127683576057507	5.9036052110773	0.235969788600906	0.62713222051306
